Input arguments:
id               resnet50_upernet
arch_encoder     resnet50
arch_decoder     upernet
weights_encoder  
weights_decoder  
fc_dim           2048
list_train       /home/ky_aneur/cs230/code/cta-scripts/train_list.odgt
list_val         ./data/validation.odgt
root_dataset     /data2/yeom/ky_aneur/sah_png/train
num_gpus         2
batch_size_per_gpu 2
num_epoch        20
start_epoch      1
epoch_iters      500
optim            adam
lr_encoder       0.02
lr_decoder       0.02
lr_pow           0.9
beta1            0.9
weight_decay     0.0001
deep_sup_scale   0.4
fix_bn           0
num_class        2
workers          16
imgSize          [300, 375, 450, 525, 600]
imgMaxSize       1000
padding_constant 32
segm_downsampling_rate 4
random_flip      True
seed             304
ckpt             ./ckpt
disp_iter        20
Model ID: resnet50_upernet-resnet50-upernet-ngpus2-batchSize4-imgMaxSize1000-paddingConst32-segmDownsampleRate4-LR_encoder0.02-LR_decoder0.02-epoch20
# samples: 36560
1 Epoch = 500 iters
Epoch: [1][0/500], Time: 3.92, Data: 0.08, lr_encoder: 0.020000, lr_decoder: 0.020000, Accuracy: 38.21, IOU: 0.000000 Loss: 1.066053
Epoch: [13][160/500], Time: 1.08, Data: 0.04, lr_encoder: 0.008453, lr_decoder: 0.008453, Accuracy: 98.44, IOU: 0.026808 Loss: 0.014736
Epoch: [13][180/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008414, lr_decoder: 0.008414, Accuracy: 98.43, IOU: 0.026816 Loss: 0.014929
Epoch: [13][200/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008374, lr_decoder: 0.008374, Accuracy: 98.39, IOU: 0.025936 Loss: 0.015258
Epoch: [13][220/500], Time: 1.10, Data: 0.04, lr_encoder: 0.008334, lr_decoder: 0.008334, Accuracy: 98.30, IOU: 0.024468 Loss: 0.015645
Epoch: [13][240/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008295, lr_decoder: 0.008295, Accuracy: 98.26, IOU: 0.024483 Loss: 0.015656
Epoch: [13][260/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008255, lr_decoder: 0.008255, Accuracy: 98.25, IOU: 0.024230 Loss: 0.016840
Epoch: [13][280/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008215, lr_decoder: 0.008215, Accuracy: 98.27, IOU: 0.023884 Loss: 0.016802
Epoch: [13][300/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008176, lr_decoder: 0.008176, Accuracy: 98.25, IOU: 0.023978 Loss: 0.016739
Epoch: [13][320/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008136, lr_decoder: 0.008136, Accuracy: 98.24, IOU: 0.023946 Loss: 0.017241
Epoch: [13][340/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008096, lr_decoder: 0.008096, Accuracy: 98.25, IOU: 0.024054 Loss: 0.017148
Epoch: [13][360/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008056, lr_decoder: 0.008056, Accuracy: 98.26, IOU: 0.024426 Loss: 0.016987
Epoch: [13][380/500], Time: 1.09, Data: 0.04, lr_encoder: 0.008016, lr_decoder: 0.008016, Accuracy: 98.27, IOU: 0.024347 Loss: 0.017168
Epoch: [13][400/500], Time: 1.09, Data: 0.04, lr_encoder: 0.007976, lr_decoder: 0.007976, Accuracy: 98.26, IOU: 0.023914 Loss: 0.017411
Epoch: [13][420/500], Time: 1.09, Data: 0.04, lr_encoder: 0.007937, lr_decoder: 0.007937, Accuracy: 98.22, IOU: 0.023826 Loss: 0.017020
Epoch: [13][440/500], Time: 1.09, Data: 0.04, lr_encoder: 0.007897, lr_decoder: 0.007897, Accuracy: 98.21, IOU: 0.023598 Loss: 0.016920
Epoch: [13][460/500], Time: 1.08, Data: 0.04, lr_encoder: 0.007857, lr_decoder: 0.007857, Accuracy: 98.22, IOU: 0.023729 Loss: 0.016894
Epoch: [13][480/500], Time: 1.09, Data: 0.04, lr_encoder: 0.007817, lr_decoder: 0.007817, Accuracy: 98.20, IOU: 0.023753 Loss: 0.016608
Saving checkpoints...
Epoch: [14][0/500], Time: 1.29, Data: 0.00, lr_encoder: 0.007777, lr_decoder: 0.007777, Accuracy: 98.16, IOU: 0.030148 Loss: 0.008578
Epoch: [14][20/500], Time: 1.08, Data: 0.04, lr_encoder: 0.007737, lr_decoder: 0.007737, Accuracy: 98.70, IOU: 0.028056 Loss: 0.011509
Epoch: [14][40/500], Time: 1.07, Data: 0.04, lr_encoder: 0.007697, lr_decoder: 0.007697, Accuracy: 98.55, IOU: 0.026361 Loss: 0.016363
Epoch: [14][60/500], Time: 1.08, Data: 0.04, lr_encoder: 0.007657, lr_decoder: 0.007657, Accuracy: 98.39, IOU: 0.024194 Loss: 0.016903
Epoch: [14][80/500], Time: 1.07, Data: 0.04, lr_encoder: 0.007617, lr_decoder: 0.007617, Accuracy: 98.46, IOU: 0.026357 Loss: 0.015795
Epoch: [14][100/500], Time: 1.08, Data: 0.04, lr_encoder: 0.007577, lr_decoder: 0.007577, Accuracy: 98.50, IOU: 0.025810 Loss: 0.015890
Epoch: [14][120/500], Time: 1.08, Data: 0.04, lr_encoder: 0.007537, lr_decoder: 0.007537, Accuracy: 98.50, IOU: 0.026356 Loss: 0.014652
Epoch: [14][140/500], Time: 1.08, Data: 0.04, lr_encoder: 0.007496, lr_decoder: 0.007496, Accuracy: 98.51, IOU: 0.024238 Loss: 0.015178
Epoch: [14][160/500], Time: 1.08, Data: 0.04, lr_encoder: 0.007456, lr_decoder: 0.007456, Accuracy: 98.55, IOU: 0.027269 Loss: 0.014856
Epoch: [14][180/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007416, lr_decoder: 0.007416, Accuracy: 98.57, IOU: 0.027050 Loss: 0.014526
Epoch: [14][200/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007376, lr_decoder: 0.007376, Accuracy: 98.60, IOU: 0.026746 Loss: 0.014770
Epoch: [14][220/500], Time: 1.11, Data: 0.04, lr_encoder: 0.007336, lr_decoder: 0.007336, Accuracy: 98.60, IOU: 0.027355 Loss: 0.014741
Epoch: [14][240/500], Time: 1.11, Data: 0.04, lr_encoder: 0.007295, lr_decoder: 0.007295, Accuracy: 98.61, IOU: 0.028077 Loss: 0.014301
Epoch: [14][260/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007255, lr_decoder: 0.007255, Accuracy: 98.61, IOU: 0.027806 Loss: 0.014401
Epoch: [14][280/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007215, lr_decoder: 0.007215, Accuracy: 98.60, IOU: 0.027818 Loss: 0.014039
Epoch: [14][300/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007174, lr_decoder: 0.007174, Accuracy: 98.62, IOU: 0.027539 Loss: 0.016241
Epoch: [14][320/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007134, lr_decoder: 0.007134, Accuracy: 98.58, IOU: 0.027282 Loss: 0.016422
Epoch: [14][340/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007094, lr_decoder: 0.007094, Accuracy: 98.52, IOU: 0.027021 Loss: 0.016581
Epoch: [14][360/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007053, lr_decoder: 0.007053, Accuracy: 98.48, IOU: 0.026948 Loss: 0.016816
Epoch: [14][380/500], Time: 1.10, Data: 0.04, lr_encoder: 0.007013, lr_decoder: 0.007013, Accuracy: 98.47, IOU: 0.027179 Loss: 0.017653
Epoch: [14][400/500], Time: 1.10, Data: 0.04, lr_encoder: 0.006972, lr_decoder: 0.006972, Accuracy: 98.42, IOU: 0.026950 Loss: 0.018553
Epoch: [14][420/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006932, lr_decoder: 0.006932, Accuracy: 98.37, IOU: 0.026558 Loss: 0.018353
Epoch: [14][440/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006891, lr_decoder: 0.006891, Accuracy: 98.35, IOU: 0.026147 Loss: 0.018406
Epoch: [14][460/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006851, lr_decoder: 0.006851, Accuracy: 98.36, IOU: 0.025805 Loss: 0.018108
Epoch: [14][480/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006810, lr_decoder: 0.006810, Accuracy: 98.38, IOU: 0.026212 Loss: 0.018031
Saving checkpoints...
Epoch: [15][0/500], Time: 1.29, Data: 0.00, lr_encoder: 0.006770, lr_decoder: 0.006770, Accuracy: 99.45, IOU: 0.032288 Loss: 0.001602
Epoch: [15][20/500], Time: 1.07, Data: 0.04, lr_encoder: 0.006729, lr_decoder: 0.006729, Accuracy: 98.30, IOU: 0.021685 Loss: 0.012035
Epoch: [15][40/500], Time: 1.07, Data: 0.04, lr_encoder: 0.006688, lr_decoder: 0.006688, Accuracy: 98.31, IOU: 0.021128 Loss: 0.010423
Epoch: [15][60/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006648, lr_decoder: 0.006648, Accuracy: 98.36, IOU: 0.021551 Loss: 0.011865
Epoch: [15][80/500], Time: 1.11, Data: 0.04, lr_encoder: 0.006607, lr_decoder: 0.006607, Accuracy: 98.30, IOU: 0.022871 Loss: 0.016513
Epoch: [15][100/500], Time: 1.11, Data: 0.04, lr_encoder: 0.006566, lr_decoder: 0.006566, Accuracy: 98.15, IOU: 0.024086 Loss: 0.017693
Epoch: [15][120/500], Time: 1.11, Data: 0.04, lr_encoder: 0.006526, lr_decoder: 0.006526, Accuracy: 98.08, IOU: 0.023585 Loss: 0.018225
Epoch: [15][140/500], Time: 1.11, Data: 0.04, lr_encoder: 0.006485, lr_decoder: 0.006485, Accuracy: 98.07, IOU: 0.024117 Loss: 0.017081
Epoch: [15][160/500], Time: 1.10, Data: 0.04, lr_encoder: 0.006444, lr_decoder: 0.006444, Accuracy: 98.10, IOU: 0.023206 Loss: 0.017911
Epoch: [15][180/500], Time: 1.10, Data: 0.04, lr_encoder: 0.006403, lr_decoder: 0.006403, Accuracy: 98.12, IOU: 0.023673 Loss: 0.017984
Epoch: [15][200/500], Time: 1.10, Data: 0.04, lr_encoder: 0.006362, lr_decoder: 0.006362, Accuracy: 98.16, IOU: 0.023839 Loss: 0.017979
Epoch: [15][220/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006321, lr_decoder: 0.006321, Accuracy: 98.17, IOU: 0.023199 Loss: 0.017550
Epoch: [15][240/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006280, lr_decoder: 0.006280, Accuracy: 98.19, IOU: 0.022567 Loss: 0.017000
Epoch: [15][260/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006239, lr_decoder: 0.006239, Accuracy: 98.18, IOU: 0.023466 Loss: 0.016116
Epoch: [15][280/500], Time: 1.10, Data: 0.04, lr_encoder: 0.006198, lr_decoder: 0.006198, Accuracy: 98.21, IOU: 0.023342 Loss: 0.015735
Epoch: [15][300/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006157, lr_decoder: 0.006157, Accuracy: 98.24, IOU: 0.024081 Loss: 0.015500
Epoch: [15][320/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006116, lr_decoder: 0.006116, Accuracy: 98.27, IOU: 0.024902 Loss: 0.015852
Epoch: [15][340/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006075, lr_decoder: 0.006075, Accuracy: 98.24, IOU: 0.024533 Loss: 0.016591
Epoch: [15][360/500], Time: 1.09, Data: 0.04, lr_encoder: 0.006034, lr_decoder: 0.006034, Accuracy: 98.19, IOU: 0.023965 Loss: 0.016950
Epoch: [15][380/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005993, lr_decoder: 0.005993, Accuracy: 98.18, IOU: 0.023780 Loss: 0.016952
Epoch: [15][400/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005952, lr_decoder: 0.005952, Accuracy: 98.18, IOU: 0.023740 Loss: 0.016958
Epoch: [15][420/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005911, lr_decoder: 0.005911, Accuracy: 98.18, IOU: 0.023729 Loss: 0.016996
Epoch: [15][440/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005869, lr_decoder: 0.005869, Accuracy: 98.20, IOU: 0.023596 Loss: 0.016888
Epoch: [15][460/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005828, lr_decoder: 0.005828, Accuracy: 98.21, IOU: 0.023663 Loss: 0.016576
Epoch: [15][480/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005787, lr_decoder: 0.005787, Accuracy: 98.24, IOU: 0.024139 Loss: 0.016331
Saving checkpoints...
Epoch: [16][0/500], Time: 0.55, Data: 0.00, lr_encoder: 0.005746, lr_decoder: 0.005746, Accuracy: 99.21, IOU: 0.070965 Loss: 0.001983
Epoch: [16][20/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005704, lr_decoder: 0.005704, Accuracy: 98.57, IOU: 0.030081 Loss: 0.016652
Epoch: [16][40/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005663, lr_decoder: 0.005663, Accuracy: 98.61, IOU: 0.035321 Loss: 0.012632
Epoch: [16][60/500], Time: 1.07, Data: 0.04, lr_encoder: 0.005621, lr_decoder: 0.005621, Accuracy: 98.56, IOU: 0.031329 Loss: 0.011761
Epoch: [16][80/500], Time: 1.07, Data: 0.04, lr_encoder: 0.005580, lr_decoder: 0.005580, Accuracy: 98.53, IOU: 0.028080 Loss: 0.011485
Epoch: [16][100/500], Time: 1.07, Data: 0.04, lr_encoder: 0.005538, lr_decoder: 0.005538, Accuracy: 98.58, IOU: 0.029009 Loss: 0.011184
Epoch: [16][120/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005497, lr_decoder: 0.005497, Accuracy: 98.56, IOU: 0.029685 Loss: 0.010939
Epoch: [16][140/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005455, lr_decoder: 0.005455, Accuracy: 98.59, IOU: 0.029117 Loss: 0.011653
Epoch: [16][160/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005414, lr_decoder: 0.005414, Accuracy: 98.62, IOU: 0.028008 Loss: 0.011095
Epoch: [16][180/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005372, lr_decoder: 0.005372, Accuracy: 98.63, IOU: 0.028028 Loss: 0.011478
Epoch: [16][200/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005330, lr_decoder: 0.005330, Accuracy: 98.65, IOU: 0.028209 Loss: 0.011420
Epoch: [16][220/500], Time: 1.08, Data: 0.04, lr_encoder: 0.005289, lr_decoder: 0.005289, Accuracy: 98.64, IOU: 0.028290 Loss: 0.011142
Epoch: [16][240/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005247, lr_decoder: 0.005247, Accuracy: 98.65, IOU: 0.028091 Loss: 0.011679
Epoch: [16][260/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005205, lr_decoder: 0.005205, Accuracy: 98.65, IOU: 0.027835 Loss: 0.011520
Epoch: [16][280/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005163, lr_decoder: 0.005163, Accuracy: 98.67, IOU: 0.028272 Loss: 0.012169
Epoch: [16][300/500], Time: 1.09, Data: 0.04, lr_encoder: 0.005121, lr_decoder: 0.005121, Accuracy: 98.68, IOU: 0.028048 Loss: 0.012120
Epoch: [16][320/500], Time: 1.10, Data: 0.04, lr_encoder: 0.005079, lr_decoder: 0.005079, Accuracy: 98.68, IOU: 0.027648 Loss: 0.012060
Epoch: [16][340/500], Time: 1.10, Data: 0.04, lr_encoder: 0.005038, lr_decoder: 0.005038, Accuracy: 98.67, IOU: 0.027574 Loss: 0.013315
Epoch: [16][360/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004996, lr_decoder: 0.004996, Accuracy: 98.66, IOU: 0.027383 Loss: 0.013710
Epoch: [16][380/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004954, lr_decoder: 0.004954, Accuracy: 98.67, IOU: 0.027471 Loss: 0.013506
Epoch: [16][400/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004911, lr_decoder: 0.004911, Accuracy: 98.66, IOU: 0.027882 Loss: 0.013531
Epoch: [16][420/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004869, lr_decoder: 0.004869, Accuracy: 98.64, IOU: 0.027875 Loss: 0.013631
Epoch: [16][440/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004827, lr_decoder: 0.004827, Accuracy: 98.61, IOU: 0.027896 Loss: 0.013442
Epoch: [16][460/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004785, lr_decoder: 0.004785, Accuracy: 98.62, IOU: 0.027804 Loss: 0.013439
Epoch: [16][480/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004743, lr_decoder: 0.004743, Accuracy: 98.62, IOU: 0.028044 Loss: 0.013289
Saving checkpoints...
Epoch: [17][0/500], Time: 1.26, Data: 0.00, lr_encoder: 0.004701, lr_decoder: 0.004701, Accuracy: 98.28, IOU: 0.003452 Loss: 0.010017
Epoch: [17][20/500], Time: 1.17, Data: 0.04, lr_encoder: 0.004658, lr_decoder: 0.004658, Accuracy: 98.08, IOU: 0.023818 Loss: 0.010345
Epoch: [17][40/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004616, lr_decoder: 0.004616, Accuracy: 98.36, IOU: 0.020687 Loss: 0.013400
Epoch: [17][60/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004574, lr_decoder: 0.004574, Accuracy: 98.42, IOU: 0.022732 Loss: 0.013658
Epoch: [17][80/500], Time: 1.11, Data: 0.04, lr_encoder: 0.004531, lr_decoder: 0.004531, Accuracy: 98.42, IOU: 0.021476 Loss: 0.014254
Epoch: [17][100/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004489, lr_decoder: 0.004489, Accuracy: 98.47, IOU: 0.021972 Loss: 0.014386
Epoch: [17][120/500], Time: 1.11, Data: 0.04, lr_encoder: 0.004446, lr_decoder: 0.004446, Accuracy: 98.49, IOU: 0.022490 Loss: 0.013387
Epoch: [17][140/500], Time: 1.10, Data: 0.04, lr_encoder: 0.004404, lr_decoder: 0.004404, Accuracy: 98.48, IOU: 0.024346 Loss: 0.012958
Epoch: [17][160/500], Time: 1.09, Data: 0.04, lr_encoder: 0.004361, lr_decoder: 0.004361, Accuracy: 98.50, IOU: 0.024953 Loss: 0.012654
Epoch: [17][180/500], Time: 1.09, Data: 0.04, lr_encoder: 0.004318, lr_decoder: 0.004318, Accuracy: 98.53, IOU: 0.024890 Loss: 0.012144
Epoch: [17][200/500], Time: 1.08, Data: 0.04, lr_encoder: 0.004276, lr_decoder: 0.004276, Accuracy: 98.54, IOU: 0.024106 Loss: 0.012691
Epoch: [17][220/500], Time: 1.07, Data: 0.04, lr_encoder: 0.004233, lr_decoder: 0.004233, Accuracy: 98.56, IOU: 0.025249 Loss: 0.012301
Epoch: [17][240/500], Time: 1.07, Data: 0.04, lr_encoder: 0.004190, lr_decoder: 0.004190, Accuracy: 98.58, IOU: 0.025974 Loss: 0.012538
Epoch: [17][260/500], Time: 1.08, Data: 0.04, lr_encoder: 0.004147, lr_decoder: 0.004147, Accuracy: 98.56, IOU: 0.025858 Loss: 0.013541
Epoch: [17][280/500], Time: 1.07, Data: 0.04, lr_encoder: 0.004104, lr_decoder: 0.004104, Accuracy: 98.56, IOU: 0.026021 Loss: 0.013707
Epoch: [17][300/500], Time: 1.07, Data: 0.04, lr_encoder: 0.004061, lr_decoder: 0.004061, Accuracy: 98.55, IOU: 0.025859 Loss: 0.014297
Epoch: [17][320/500], Time: 1.07, Data: 0.04, lr_encoder: 0.004018, lr_decoder: 0.004018, Accuracy: 98.53, IOU: 0.025739 Loss: 0.014578
Epoch: [17][340/500], Time: 1.07, Data: 0.04, lr_encoder: 0.003975, lr_decoder: 0.003975, Accuracy: 98.53, IOU: 0.025714 Loss: 0.014599
Epoch: [17][360/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003932, lr_decoder: 0.003932, Accuracy: 98.54, IOU: 0.025683 Loss: 0.014175
Epoch: [17][380/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003889, lr_decoder: 0.003889, Accuracy: 98.53, IOU: 0.025716 Loss: 0.014318
Epoch: [17][400/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003846, lr_decoder: 0.003846, Accuracy: 98.53, IOU: 0.026717 Loss: 0.014074
Epoch: [17][420/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003802, lr_decoder: 0.003802, Accuracy: 98.55, IOU: 0.027412 Loss: 0.014085
Epoch: [17][440/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003759, lr_decoder: 0.003759, Accuracy: 98.55, IOU: 0.027333 Loss: 0.013839
Epoch: [17][460/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003716, lr_decoder: 0.003716, Accuracy: 98.56, IOU: 0.027537 Loss: 0.013689
Epoch: [17][480/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003672, lr_decoder: 0.003672, Accuracy: 98.55, IOU: 0.027244 Loss: 0.014249
Saving checkpoints...
Epoch: [18][0/500], Time: 1.09, Data: 0.00, lr_encoder: 0.003629, lr_decoder: 0.003629, Accuracy: 97.71, IOU: 0.016383 Loss: 0.003128
Epoch: [18][20/500], Time: 1.15, Data: 0.04, lr_encoder: 0.003585, lr_decoder: 0.003585, Accuracy: 98.28, IOU: 0.020499 Loss: 0.017475
Epoch: [18][40/500], Time: 1.07, Data: 0.04, lr_encoder: 0.003542, lr_decoder: 0.003542, Accuracy: 98.40, IOU: 0.026062 Loss: 0.016156
Epoch: [18][60/500], Time: 1.09, Data: 0.04, lr_encoder: 0.003498, lr_decoder: 0.003498, Accuracy: 98.41, IOU: 0.028184 Loss: 0.021008
Epoch: [18][80/500], Time: 1.07, Data: 0.04, lr_encoder: 0.003454, lr_decoder: 0.003454, Accuracy: 98.37, IOU: 0.024986 Loss: 0.019880
Epoch: [18][100/500], Time: 1.07, Data: 0.04, lr_encoder: 0.003411, lr_decoder: 0.003411, Accuracy: 98.45, IOU: 0.025007 Loss: 0.017687
Epoch: [18][120/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003367, lr_decoder: 0.003367, Accuracy: 98.48, IOU: 0.025186 Loss: 0.016534
Epoch: [18][140/500], Time: 1.09, Data: 0.04, lr_encoder: 0.003323, lr_decoder: 0.003323, Accuracy: 98.53, IOU: 0.026209 Loss: 0.017092
Epoch: [18][160/500], Time: 1.09, Data: 0.04, lr_encoder: 0.003279, lr_decoder: 0.003279, Accuracy: 98.51, IOU: 0.026176 Loss: 0.017501
Epoch: [18][180/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003235, lr_decoder: 0.003235, Accuracy: 98.49, IOU: 0.026507 Loss: 0.017048
Epoch: [18][200/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003191, lr_decoder: 0.003191, Accuracy: 98.43, IOU: 0.027250 Loss: 0.017914
Epoch: [18][220/500], Time: 1.08, Data: 0.04, lr_encoder: 0.003146, lr_decoder: 0.003146, Accuracy: 98.36, IOU: 0.026614 Loss: 0.017778
Epoch: [18][240/500], Time: 1.07, Data: 0.04, lr_encoder: 0.003102, lr_decoder: 0.003102, Accuracy: 98.33, IOU: 0.025644 Loss: 0.017613
Epoch: [18][260/500], Time: 1.07, Data: 0.04, lr_encoder: 0.003058, lr_decoder: 0.003058, Accuracy: 98.31, IOU: 0.025576 Loss: 0.017007
Epoch: [18][280/500], Time: 1.07, Data: 0.04, lr_encoder: 0.003014, lr_decoder: 0.003014, Accuracy: 98.31, IOU: 0.025798 Loss: 0.016718
Epoch: [18][300/500], Time: 1.07, Data: 0.04, lr_encoder: 0.002969, lr_decoder: 0.002969, Accuracy: 98.32, IOU: 0.025668 Loss: 0.017106
Epoch: [18][320/500], Time: 1.07, Data: 0.04, lr_encoder: 0.002925, lr_decoder: 0.002925, Accuracy: 98.30, IOU: 0.025064 Loss: 0.016920
Epoch: [18][340/500], Time: 1.07, Data: 0.04, lr_encoder: 0.002880, lr_decoder: 0.002880, Accuracy: 98.30, IOU: 0.024455 Loss: 0.016929
Epoch: [18][360/500], Time: 1.07, Data: 0.04, lr_encoder: 0.002835, lr_decoder: 0.002835, Accuracy: 98.32, IOU: 0.024975 Loss: 0.016787
Epoch: [18][380/500], Time: 1.08, Data: 0.04, lr_encoder: 0.002790, lr_decoder: 0.002790, Accuracy: 98.33, IOU: 0.025139 Loss: 0.016570
Epoch: [18][400/500], Time: 1.08, Data: 0.04, lr_encoder: 0.002746, lr_decoder: 0.002746, Accuracy: 98.34, IOU: 0.025014 Loss: 0.017006
Epoch: [18][420/500], Time: 1.08, Data: 0.04, lr_encoder: 0.002701, lr_decoder: 0.002701, Accuracy: 98.34, IOU: 0.024915 Loss: 0.017284
Epoch: [18][440/500], Time: 1.08, Data: 0.04, lr_encoder: 0.002656, lr_decoder: 0.002656, Accuracy: 98.35, IOU: 0.025013 Loss: 0.017089
Epoch: [18][460/500], Time: 1.08, Data: 0.04, lr_encoder: 0.002611, lr_decoder: 0.002611, Accuracy: 98.36, IOU: 0.025469 Loss: 0.016609
Epoch: [18][480/500], Time: 1.08, Data: 0.04, lr_encoder: 0.002565, lr_decoder: 0.002565, Accuracy: 98.39, IOU: 0.025333 Loss: 0.016518
Saving checkpoints...
Epoch: [19][0/500], Time: 1.28, Data: 0.00, lr_encoder: 0.002520, lr_decoder: 0.002520, Accuracy: 99.50, IOU: 0.000000 Loss: 0.017596
Epoch: [19][20/500], Time: 1.09, Data: 0.04, lr_encoder: 0.002475, lr_decoder: 0.002475, Accuracy: 98.69, IOU: 0.029426 Loss: 0.006651
Epoch: [19][40/500], Time: 1.12, Data: 0.04, lr_encoder: 0.002429, lr_decoder: 0.002429, Accuracy: 98.77, IOU: 0.030625 Loss: 0.007869
Epoch: [19][60/500], Time: 1.11, Data: 0.04, lr_encoder: 0.002384, lr_decoder: 0.002384, Accuracy: 98.67, IOU: 0.030134 Loss: 0.010118
Epoch: [19][80/500], Time: 1.11, Data: 0.04, lr_encoder: 0.002338, lr_decoder: 0.002338, Accuracy: 98.62, IOU: 0.030164 Loss: 0.011706
Epoch: [19][100/500], Time: 1.11, Data: 0.04, lr_encoder: 0.002292, lr_decoder: 0.002292, Accuracy: 98.66, IOU: 0.031239 Loss: 0.012435
Epoch: [19][120/500], Time: 1.11, Data: 0.04, lr_encoder: 0.002247, lr_decoder: 0.002247, Accuracy: 98.69, IOU: 0.033021 Loss: 0.012447
Epoch: [19][140/500], Time: 1.10, Data: 0.04, lr_encoder: 0.002201, lr_decoder: 0.002201, Accuracy: 98.73, IOU: 0.033186 Loss: 0.013048
Epoch: [19][160/500], Time: 1.10, Data: 0.04, lr_encoder: 0.002154, lr_decoder: 0.002154, Accuracy: 98.74, IOU: 0.033548 Loss: 0.013531
Epoch: [19][180/500], Time: 1.09, Data: 0.04, lr_encoder: 0.002108, lr_decoder: 0.002108, Accuracy: 98.74, IOU: 0.034843 Loss: 0.013179
Epoch: [19][200/500], Time: 1.09, Data: 0.04, lr_encoder: 0.002062, lr_decoder: 0.002062, Accuracy: 98.73, IOU: 0.035877 Loss: 0.013232
Epoch: [19][220/500], Time: 1.10, Data: 0.04, lr_encoder: 0.002016, lr_decoder: 0.002016, Accuracy: 98.71, IOU: 0.034524 Loss: 0.013267
Epoch: [19][240/500], Time: 1.09, Data: 0.04, lr_encoder: 0.001969, lr_decoder: 0.001969, Accuracy: 98.72, IOU: 0.033958 Loss: 0.013054
Epoch: [19][260/500], Time: 1.09, Data: 0.04, lr_encoder: 0.001923, lr_decoder: 0.001923, Accuracy: 98.70, IOU: 0.034125 Loss: 0.012799
Epoch: [19][280/500], Time: 1.10, Data: 0.04, lr_encoder: 0.001876, lr_decoder: 0.001876, Accuracy: 98.72, IOU: 0.034727 Loss: 0.012258
